FUND_ID,FUND_NAME,PARENT_COMPANY_ID,PARENT_COMPANY_NAME,FUND_CLASSIFICATION,REPORT_PERIOD,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,PARENT_COMPANY_LEGAL_ID,CURRENT_DATE
"108","אי.די.אי.-כללי","60","ישיר -איי. די. איי. חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202409","124.14","0.86","","1.52","7.81","6.66","28.55","2.17","5.15","7.27","0.36","0.48","87","52.97","40.89","32.74","513910703","2026-07-06T00:00:00"
"108","אי.די.אי.-כללי","60","ישיר -איי. די. איי. חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202410","125.26","0.86","","0.83","8.7","5.33","27.57","1.75","4.99","7.27","0.6","0.48","87.3","58.02","40.77","31.35","513910703","2026-07-06T00:00:00"
"108","אי.די.אי.-כללי","60","ישיר -איי. די. איי. חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202411","128.42","0.86","","2.74","11.68","8.55","29.25","2.77","5.27","7.34","0.72","0.57","87.8","60.41","42.08","32.53","513910703","2026-07-06T00:00:00"
"108","אי.די.אי.-כללי","60","ישיר -איי. די. איי. חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202412","128.59","0.86","","1.3","13.13","10.53","30.28","3.39","5.43","7.34","0.84","0.6","88","61.49","41.49","30.7","513910703","2026-07-06T00:00:00"
"108","אי.די.אי.-כללי","60","ישיר -איי. די. איי. חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202501","128.24","0.86","","1.47","1.47","15.46","31.53","4.91","5.63","7.34","0.96","0.65","88","63.27","42.25","30.83","513910703","2026-07-06T00:00:00"
"108","אי.די.אי.-כללי","60","ישיר -איי. די. איי. חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202502","126.76","0.86","","0.43","1.91","16.2","34.67","5.13","6.13","7.27","0.72","0.68","88.1","63.3","34.91","29.58","513910703","2026-07-06T00:00:00"
"108","אי.די.אי.-כללי","60","ישיר -איי. די. איי. חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202503","124.47","0.86","","-1.92","-0.05","14.06","44.42","4.48","7.63","6.1","0.72","0.75","87.6","56.11","31.85","27.18","513910703","2026-07-06T00:00:00"
"108","אי.די.אי.-כללי","60","ישיר -איי. די. איי. חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202504","127.16","0.86","","1.21","1.16","18.29","38.76","5.76","6.77","5.72","0.72","0.72","88.4","58.67","33.39","26.72","513910703","2026-07-06T00:00:00"
"108","אי.די.אי.-כללי","60","ישיר -איי. די. איי. חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202505","132.65","0.86","","2.62","3.81","23.72","40.21","7.35","6.99","5.79","0.72","0.82","88.7","62.11","34.82","27.5","513910703","2026-07-06T00:00:00"
"108","אי.די.אי.-כללי","60","ישיר -איי. די. איי. חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202506","140.31","0.86","","3.8","7.75","29.38","46.21","8.97","7.89","5.96","0.24","0.98","89.2","69.25","36.42","28.78","513910703","2026-07-06T00:00:00"
"108","אי.די.אי.-כללי","60","ישיר -איי. די. איי. חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202507","146.49","0.86","","1.02","8.85","27.46","43.87","8.42","7.55","5.89","0.24","0.97","89.1","71.09","37.82","29.94","513910703","2026-07-06T00:00:00"
"108","אי.די.אי.-כללי","60","ישיר -איי. די. איי. חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202508","148.93","0.86","","0.53","9.43","29.25","39.7","8.93","6.92","5.72","0","0.92","89.3","71.35","37.79","29.7","513910703","2026-07-06T00:00:00"
"108","אי.די.אי.-כללי","60","ישיר -איי. די. איי. חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202509","154.61","0.86","","2.08","11.71","36.92","44.41","11.04","7.63","5.72","0","1.04","89.6","73.9","38.9","30.66","513910703","2026-07-06T00:00:00"
"108","אי.די.אי.-כללי","60","ישיר -איי. די. איי. חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202510","156.96","0.86","","1.43","13.3","38.13","46.46","11.37","7.93","5.72","0.12","1.1","89.7","75.67","39.42","31.94","513910703","2026-07-06T00:00:00"
"108","אי.די.אי.-כללי","60","ישיר -איי. די. איי. חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202511","160.31","0.86","","0.89","14.31","38.65","41.31","11.51","7.16","5.44","0.12","1.07","89.6","81.14","39.13","31.75","513910703","2026-07-06T00:00:00"
"108","אי.די.אי.-כללי","60","ישיר -איי. די. איי. חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202512","164.08","0.86","","1.22","15.71","42.98","40.41","12.66","7.02","5.4","0.12","1.08","89.8","82.72","38.96","31.39","513910703","2026-07-06T00:00:00"
"108","אי.די.אי.-כללי","60","ישיר -איי. די. איי. חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202601","171.8","0.82","","2.45","2.45","42.63","41.72","12.57","7.22","5.44","0.12","1.17","90.2","86.52","38.67","31.02","513910703","2026-07-06T00:00:00"
"108","אי.די.אי.-כללי","60","ישיר -איי. די. איי. חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202602","178.49","0.82","","0.24","2.7","44.18","41.23","12.97","7.15","5.44","-0.12","1.14","90.3","87.31","38.43","31.01","513910703","2026-07-06T00:00:00"
"108","אי.די.אי.-כללי","60","ישיר -איי. די. איי. חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202603","178.68","0.82","","-1.51","1.15","41.52","36.97","12.27","6.49","5.51","-0.12","0.94","90.3","84.37","36.93","30.46","513910703","2026-07-06T00:00:00"
"108","אי.די.אי.-כללי","60","ישיר -איי. די. איי. חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202604","186.55","0.82","","3.6","4.79","46.49","40.25","13.57","7","5.68","0.12","1.07","90","91.16","37.44","30.96","513910703","2026-07-06T00:00:00"
"108","אי.די.אי.-כללי","60","ישיר -איי. די. איי. חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202605","201.52","0.82","","2.17","7.06","47.64","42.07","13.87","7.28","5.72","0.6","1.15","89.4","97.18","38.42","31.46","513910703","2026-07-06T00:00:00"
"114","איילון חברה לביטוח בע""מ אשראי ואג""ח","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202401","117.1","0.8","3.63","-0.02","-0.02","0.92","7.29","0.31","1.42","4.05","-0.6","-0.11","92.1","0","10.47","7.38","520030677","2026-07-06T00:00:00"
"114","איילון חברה לביטוח בע""מ אשראי ואג""ח","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202402","117.72","0.8","3.63","0.3","0.28","1.53","6.94","0.51","1.35","4.05","-0.72","-0.13","91.9","","10.53","7.19","520030677","2026-07-06T00:00:00"
"114","איילון חברה לביטוח בע""מ אשראי ואג""ח","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202403","118.44","0.8","3.63","0.52","0.8","1.33","6.51","0.44","1.27","4.05","-0.72","-0.14","92","","10.79","7.52","520030677","2026-07-06T00:00:00"
"114","איילון חברה לביטוח בע""מ אשראי ואג""ח","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202404","117.38","0.8","3.63","-0.57","0.23","0.33","5.43","0.11","1.06","4.05","-0.6","-0.22","92.1","","10.71","7.42","520030677","2026-07-06T00:00:00"
"114","איילון חברה לביטוח בע""מ אשראי ואג""ח","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202405","115.52","0.8","3.63","-0.31","-0.08","-0.83","4.83","-0.28","0.95","4.05","-0.72","-0.29","92","","10.68","6.61","520030677","2026-07-06T00:00:00"
"114","איילון חברה לביטוח בע""מ אשראי ואג""ח","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202406","116.49","0.8","3.63","0.08","0","-1","4.21","-0.33","0.83","4.05","-0.72","-0.32","91.5","","10.96","6.72","520030677","2026-07-06T00:00:00"
"114","איילון חברה לביטוח בע""מ אשראי ואג""ח","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202407","116.03","0.8","3.63","0.82","0.82","-0.54","4.45","-0.18","0.87","4.05","-0.48","-0.3","90.1","","11.02","6.91","520030677","2026-07-06T00:00:00"
"114","איילון חברה לביטוח בע""מ אשראי ואג""ח","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202408","119.89","0.8","3.63","1.22","2.05","-0.23","5.28","-0.08","1.03","4.09","","-0.3","90.2","","8.49","5.86","520030677","2026-07-06T00:00:00"
"114","איילון חברה לביטוח בע""מ אשראי ואג""ח","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202409","123.25","0.8","3.63","0.49","2.55","0.19","5.53","0.06","1.08","4.09","-0.36","-0.22","89.6","","8.69","6.09","520030677","2026-07-06T00:00:00"
"114","איילון חברה לביטוח בע""מ אשראי ואג""ח","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202410","125.22","0.8","3.63","0.29","2.84","-0.05","5.26","-0.02","1.03","4.09","-0.48","-0.24","88.5","","9.93","5.89","520030677","2026-07-06T00:00:00"
"114","איילון חברה לביטוח בע""מ אשראי ואג""ח","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202411","126.02","0.8","3.63","1.25","4.13","0.77","6.57","0.26","1.28","4.12","-0.36","-0.15","88.4","","11.01","5.86","520030677","2026-07-06T00:00:00"
"114","איילון חברה לביטוח בע""מ אשראי ואג""ח","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202412","128.04","0.8","3.63","0.74","4.9","1.29","7.3","0.43","1.42","4.12","-0.36","-0.12","88.4","","10.79","5.71","520030677","2026-07-06T00:00:00"
"114","איילון חברה לביטוח בע""מ אשראי ואג""ח","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202501","127.6","0.79","3.43","0.32","0.32","3.21","7.38","1.06","1.43","4.12","-0.48","-0.12","88.4","","11.81","5.7","520030677","2026-07-06T00:00:00"
"114","איילון חברה לביטוח בע""מ אשראי ואג""ח","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202502","131.23","0.79","3.43","0.88","1.2","5.25","8.05","1.72","1.56","4.16","-0.48","-0.08","88.4","","10.83","5.9","520030677","2026-07-06T00:00:00"
"114","איילון חברה לביטוח בע""מ אשראי ואג""ח","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202503","132.42","0.79","3.43","-0.45","0.75","5.06","12.97","1.66","2.47","3.5","-0.24","-0.03","88.5","0.03","11.18","6.12","520030677","2026-07-06T00:00:00"
"114","איילון חברה לביטוח בע""מ אשראי ואג""ח","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202504","132.01","0.79","3.43","0.91","1.66","6.87","11.11","2.24","2.13","3.33","-0.24","-0.05","88.2","0.07","10.95","6.07","520030677","2026-07-06T00:00:00"
"114","איילון חברה לביטוח בע""מ אשראי ואג""ח","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202505","134.93","0.79","3.43","-0.1","1.56","8.78","10.04","2.84","1.93","3.33","-0.36","-0.12","88.3","0.08","10.66","5.9","520030677","2026-07-06T00:00:00"
