FUND_ID,FUND_NAME,PARENT_COMPANY_ID,PARENT_COMPANY_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,ACTUARIAL_ADJUSTMENT,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202401","2021-05-19T00:00:00","22.28","0.58","58.69","80.39","901.59","0.16","1.33","1.99","1.99","","","","","","","","","97.7","873.65","873.65","868.33","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202402","2021-05-19T00:00:00","21.81","0.47","45.76","67.1","999.82","0.16","1.33","3.44","5.5","","","","","","","","","96.5","974.52","974.52","967.37","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202403","2021-05-19T00:00:00","23.17","0.58","49.89","72.48","1133.47","0.16","1.33","5.86","11.68","0.23","","","","","","","","98.6","1085.64","1085.38","1074.67","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202404","2021-05-19T00:00:00","24.69","0.7","35.95","59.94","1168.02","0.16","1.33","-2.17","9.26","","","","","","","","","98.6","1149.64","1148.83","1129.01","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202405","2021-05-19T00:00:00","26.72","0.53","39.14","65.33","1278.05","0.16","1.33","3.78","13.39","","","","","","","","","98.8","1245.45","1243.73","1236.67","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202406","2021-05-19T00:00:00","27.37","0.98","41.03","67.42","1411.46","0.16","1.33","4.87","18.91","0","49.45","","14.33","","","","","98.4","1375.61","1372.9","1364.52","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202407","2021-05-19T00:00:00","29.29","1.08","49.51","77.72","1507.61","0.16","1.33","1.24","20.38","","53","","15.23","","","","","99.1","1470.14","1487.88","1459.56","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202408","2021-05-19T00:00:00","30.4","1.21","30.43","59.62","1557.76","0.16","1.33","-0.62","19.64","","48.76","","14.16","","","","","97.9","1503.73","1521.31","1501.82","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202409","2021-05-19T00:00:00","30.92","0.96","36.84","66.8","1685.42","0.16","1.33","3.8","24.18","0.02","59.84","","16.92","","","","","98.4","1642.89","1730.58","1626.92","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202410","2021-05-19T00:00:00","31.89","0.78","24.77","55.88","1730.87","0.16","1.33","-0.57","23.48","","52.75","","15.17","","","","","99.4","1689.71","1822.69","1681.65","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202411","2021-05-19T00:00:00","33.85","1.33","36.38","68.9","1863.78","0.16","1.33","3.68","28.02","","58.87","","16.68","","","","","97.8","1810.76","1445.48","1795.16","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202412","2021-05-19T00:00:00","35.26","0.71","43.06","77.61","1901","0.16","1.33","-2.2","25.2","0.24","51.28","","14.8","","","","","99","1884.56","2145.21","1859.71","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202501","2021-05-19T00:00:00","35.59","2.49","24.29","57.39","1972.14","0.14","1.29","0.7","0.7","","57.23","","16.28","","","","","98.9","1948.53","2187.87","1935.98","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202502","2021-05-19T00:00:00","34.45","1.59","20.65","53.51","1996.74","0.14","1.29","-1.42","-0.73","","56.77","","16.17","","","","","99.4","1977.33","2193.9","1957.18","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202503","2021-05-19T00:00:00","34.34","1.22","12.36","45.48","1994.96","0.14","1.29","-2.38","-3.09","0.23","49.78","","14.42","","","","","96.4","1996.8","2156.78","1967.09","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202504","2021-05-19T00:00:00","35.37","1.03","-2.6","31.74","1973.63","0.14","1.29","-2.67","-5.68","","52.47","","15.1","","","","","98.4","1966.2","2145.66","1940.56","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202505","2021-05-19T00:00:00","35.13","0.64","0.65","35.14","2067.85","0.14","1.29","3.01","-2.84","","57.13","","16.26","","","","","95","2047.17","2199.81","2029.14","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202506","2021-05-19T00:00:00","36.04","0.73","0.46","35.77","2122.72","0.14","1.29","0.74","-2.12","0.09","64.38","","18.02","","","","","92.7","2102.19","2242.33","2086.31","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202507","2021-05-19T00:00:00","36.77","1.82","-8.16","26.79","2213.93","0.14","1.29","2.86","0.68","","60.36","","17.05","","","","","97.4","2191.62","2411.28","2184.33","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202508","2021-05-19T00:00:00","36.61","1.12","-11.74","23.75","2242.24","0.14","1.29","0.17","0.85","","68.69","","19.04","","","","","98.1","2214.27","2381.72","2213.37","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202509","2021-05-19T00:00:00","37.05","1.05","-10.5","25.5","2331.7","0.14","1.29","2.68","3.55","0.11","78.96","","21.41","","","","","97.1","2304.34","2480.94","2314.65","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202510","2021-05-19T00:00:00","36.68","0.86","-20.69","15.13","2359.57","0.14","1.29","0.53","4.1","","68.33","","18.96","","","","","98.1","2332.94","2494.68","2323.2","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202511","2021-05-19T00:00:00","36.84","1.88","-21.6","13.36","2392.1","0.14","1.29","0.72","4.85","","66.42","","18.5","","","","","99.3","2370.37","2545.72","2366.71","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202512","2021-05-19T00:00:00","37.59","1.51","-29.73","6.35","2350.7","0.14","1.29","-1.97","2.78","0.07","67.45","","18.75","","","","","99.2","2329.92","2492.25","2321.13","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202601","2021-05-19T00:00:00","36.92","1.11","-41.11","-5.3","2303.23","0.13","1.28","-1.77","-1.77","","56.88","","16.2","","","","","98.8","2283.25","2502.29","2280.31","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202602","2021-05-19T00:00:00","34.85","1.54","-53.89","-20.58","2285.37","0.13","1.28","0.13","-1.64","","52.26","","15.04","","","","","99","2262.84","2538.84","2259.79","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202603","2021-05-19T00:00:00","34.98","1.74","-48.92","-15.68","2179.82","0.13","1.28","-4.01","-5.59","0.18","43.44","","12.78","","","","","97.4","2166.24","2547.02","2155.07","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202604","2021-05-19T00:00:00","34.9","1.27","-21.02","12.61","2262.18","0.13","1.28","3.27","-2.5","","44.74","","13.12","","","","","96.7","2246.86","2591.88","2239.18","513026484","2026-07-06T00:00:00"
"13465","הפניקס פנסיה משלימה עוקב מדד S1;P500","671","הפניקס פנסיה משלימה","קרנות כלליות","הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ","202605","2021-05-19T00:00:00","35.08","1.34","-28.15","5.59","2279.72","0.13","1.28","0.37","-2.14","","41.82","","12.35","","","","","94.2","2271","2616.39","2259.76","513026484","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202401","2021-04-19T00:00:00","51.85","2.49","405.7","455.06","4854.92","0.17","1.68","1.72","1.72","","","","","","","","","96.9","3529.26","3529.26","3520.08","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202402","2021-04-19T00:00:00","55.18","2.39","372.51","425.3","5388.27","0.17","1.68","2.22","3.98","","","","","","","","","96.3","3942.45","3942.45","3938.82","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202403","2021-04-19T00:00:00","55.46","3.07","518.36","570.75","6231.81","0.17","1.68","4.82","8.99","0.02","","","","","","","","97.2","4509.8","4509.8","4447.46","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202404","2021-04-19T00:00:00","57.06","3","425.62","479.68","6639.17","0.17","1.68","-1.13","7.76","","39.28","","11.68","","","","","96.7","4823.92","4823.92","4823.82","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202405","2021-04-19T00:00:00","75.28","3.34","569.84","641.78","7439.4","0.17","1.68","2.35","10.29","","42.94","","12.65","","","","","97","5426.33","5426.33","5481.57","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202406","2021-04-19T00:00:00","88.3","4.7","629.63","713.23","8503.04","0.17","1.68","4.53","15.29","0","46.39","","13.55","","","","","97.1","6164.29","6164.29","6154.03","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202407","2021-04-19T00:00:00","92.61","6.92","690.03","775.72","9361.94","0.17","1.68","0.83","16.24","","45.67","","13.36","","","","","97","6880.4","6880.4","6850.19","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202408","2021-04-19T00:00:00","95.37","4.84","527.55","618.08","9926.98","0.17","1.68","-0.59","15.56","","42.14","","12.44","","","","","97","7246.57","7246.57","7218.52","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202409","2021-04-19T00:00:00","107.05","5.77","722.72","824","11086.42","0.17","1.68","3.25","19.31","0.01","50.13","","14.5","","","","","96.9","8096.32","8096.32","8087.64","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202410","2021-04-19T00:00:00","109.74","6.1","510.91","614.55","11683.94","0.17","1.68","-0.08","19.22","","45.89","","13.42","","","","","97","8492.89","8492.89","8484.3","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202411","2021-04-19T00:00:00","123.77","8.76","855.21","970.22","12985.86","0.17","1.68","2.83","22.59","","49.88","","14.44","","","","","96.6","9472.54","9472.54","9452.79","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202412","2021-04-19T00:00:00","137.06","13.03","1003.1","1127.13","13932.79","0.17","1.68","-1.33","20.96","0.12","45.08","","13.21","","","","","96.8","10154.12","10154.12","10146.91","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202501","2021-04-19T00:00:00","144.77","12.94","881.2","1013.03","15056.1","0.16","1.61","0.75","0.75","","49.95","","14.46","","","","","97","10978.44","10978.44","10961.42","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202502","2021-04-19T00:00:00","153.42","11.05","686.89","829.26","15640.87","0.16","1.61","-1.56","-0.82","","47.98","","13.96","","","","","96.7","11412.45","11412.45","11390.84","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202503","2021-04-19T00:00:00","163.27","10.79","728.05","880.53","16289.34","0.16","1.61","-1.46","-2.27","0.09","42.67","","12.58","","","","","96.8","11793.56","11793.56","11784.98","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202504","2021-04-19T00:00:00","163.45","9.43","482.77","636.79","16625.27","0.16","1.61","-1.87","-4.1","","43.85","","12.89","","","","","97.1","12082.03","12082.03","12080.13","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202505","2021-04-19T00:00:00","174.84","12.98","437.06","598.92","17706.74","0.16","1.61","2.89","-1.33","","48.9","","14.19","","","","","96.6","12919.64","12919.64","12906.6","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202506","2021-04-19T00:00:00","175.54","10.4","403.07","568.21","18380.61","0.16","1.61","0.61","-0.72","0.01","53.48","","15.35","","","","","96.4","13402.31","13402.31","13397.73","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202507","2021-04-19T00:00:00","184.13","13.37","330.59","501.35","19380.32","0.16","1.61","2.66","1.92","","51.56","","14.87","","","","","96.2","14134.49","14134.49","14115.96","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202508","2021-04-19T00:00:00","182","12.22","276.05","445.83","19834.87","0.16","1.61","0.06","1.98","","55.94","","15.96","","","","","95.9","14432.8","14432.8","14435.85","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202509","2021-04-19T00:00:00","179.56","11.52","132.2","300.24","20560.98","0.16","1.61","2.12","4.14","0.05","61.92","","17.43","","","","","96.5","15005.47","15005.47","15007.08","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202510","2021-04-19T00:00:00","180.91","12.92","89.82","257.81","20926.9","0.16","1.61","0.54","4.7","","56.15","","16.01","","","","","96.2","15216.03","15216.03","15224.45","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202511","2021-04-19T00:00:00","183.05","17.11","90.84","256.78","21339.68","0.16","1.61","0.73","5.47","","56.84","","16.19","","","","","96.5","15574.8","15574.8","15546.51","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202512","2021-04-19T00:00:00","188.64","17.53","-11.71","159.4","21230.95","0.16","1.61","-1.25","4.15","-0.06","56.18","","16.02","","","","","96.8","15486.39","15486.39","15498.33","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202601","2021-04-19T00:00:00","181.14","15.16","-189.14","-23.16","20917.6","0.14","1.56","-1.37","-1.37","","48.86","","14.18","","","","","96.3","15240.35","15240.35","15234.64","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202602","2021-04-19T00:00:00","175.96","15.7","-320.6","-160.34","20773.3","0.14","1.56","0.08","-1.29","","44.74","","13.12","","","","","96.7","15155.96","15155.96","15159.62","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202603","2021-04-19T00:00:00","179.83","14.19","-319.56","-153.92","19992.6","0.14","1.56","-3.02","-4.27","-0.02","38.67","","11.51","","","","","96.5","14542.04","14542.04","14517.46","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202604","2021-04-19T00:00:00","166.77","10.28","-139.25","17.24","20573.86","0.14","1.56","2.82","-1.57","","39.61","60.28","11.76","9.89","7.27","3.72","0.81","95.3","14996.11","14996.11","14998.97","512237744","2026-07-06T00:00:00"
"13572","מגדל מקפת אישית עוקב מדד S1;P500","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202605","2021-04-19T00:00:00","176.54","11.58","-162.77","2.19","20743.91","0.14","1.56","0.81","-0.78","","37.77","62.01","11.27","10.13","7.24","4.8","0.83","94.8","15139.83","15139.83","15126.18","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202401","2021-05-30T00:00:00","7.84","0.27","33.09","40.66","392.86","0.31","0.89","2.25","2.25","","","","","","","","","99.3","392.23","392.23","391.21","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202402","2021-05-30T00:00:00","9.2","0.17","37.79","46.82","451.15","0.31","0.89","2.9","5.22","","","","","","","","","98.5","451.12","451.12","450.7","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202403","2021-05-30T00:00:00","10.44","0.17","41.17","51.44","532.62","0.31","0.89","6.32","11.86","0.05","","","","","","","","99.8","528.04","528.04","520.74","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202404","2021-05-30T00:00:00","9.1","0.17","35.28","44.21","566.3","0.31","0.89","-1.9","9.74","","","","","","","","","99.2","562.57","562.57","562.56","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202405","2021-05-30T00:00:00","12.3","0.23","53.43","65.5","647.57","0.31","0.89","2.75","12.76","","47.19","","13.75","","","","","99.5","647.08","647.08","653.66","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202406","2021-05-30T00:00:00","12.39","0.26","43.95","56.08","744.1","0.31","0.89","6.02","19.55","0.13","51.55","","14.86","","","","","99.5","739.08","739.08","737.85","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202407","2021-05-30T00:00:00","13.33","0.47","48.49","61.35","813.71","0.31","0.89","0.93","20.66","","50.59","","14.62","","","","","99.6","812.3","812.3","808.73","512237744","2026-07-06T00:00:00"
"13627","מגדל מקפת משלימה עוקב מדד S1;P500","659","מגדל מקפת משלימה","קרנות כלליות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202408","2021-05-30T00:00:00","14.64","0.38","51.41","65.67","870.23","0.31","0.89","-1.16","19.26","","45.54","","13.33","","","","","99.5","868.89","868.89","865.52","512237744","2026-07-06T00:00:00"
